RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9095,15609094,Dubois,614.0,Spain,Male,61,9,94654.11,1,1,0,153293.02,0
3005,15603004,Kumar,796.0,France,Female,58,0,,1,1,1,149139.78,0
3428,15603427,Schmidt,514.0,Germany,Male,73,6,105237.28,2,0,0,55866.67,1
7374,15607373,Kowalski,729.0,FRANCE,Female,66,4,112852.3,1,1,0,67458.54,1
1436,15601435,Rossi,819.0,France,Female,44,2,214985.88,1,0,0,107050.7,1
4193,15604192,Kumar,395.0,France,Male,60,7,74780.13,3,1,0,159956.95,0
4267,15604266,Ivanov,707.0,France,Male,42,7,89352.65,1,1,0,16483.98,0
2658,15602657,Garcia,850.0,Germany,Female,56,9,52028.07,1,1,0,46770.62,0
6601,15606600,Rossi,850.0, France  ,Female,67,3,126591.79,1,0,1,69913.63,0
1263,15601262,Tanaka,684.0,France,Female,46,0,77682.44,2,1,1,128805.44,0
4962,15604961,Andersen,627.0,Spain,Male,65,0,0.0,1,0,1,80654.14,1
2169,15602168,Moreau,720.0,Spain,Female,64,1,110833.06,2,1,1,33828.03,1
8987,15608986,Kumar,540.0,France,Female,49,3,178138.89,1,1,0,119541.19,1
2538,15602537,Silva,628.0,France,male,72,4,0.0,2,0,1,166900.05,0
6336,15606335,Muller,550.0, France  ,Female,53,0,89951.29,2,1,1,11047.31,0
989,15600988,Dubois,777.0,France,Female,57,5,153871.02,2,0,1,145829.66,0
5967,15605966,Kumar,542.0,Germany,Male,37,7,119470.18,1,1,0,50945.63,1
7503,15607502,Kumar,588.0,Germany,Female,63,3,115728.62,2,1,1,40840.27,0
5681,15605680,Muller,501.0,France,Female,73,7,92044.86,1,0,1,118587.82,1
7728,15607727,Kowalski,676.0,France,Female,58,3,130077.72,1,0,1,107060.78,0
7521,15607520,Muller,659.0,Germany,Male,58,1,0.0,1,0,0,128331.19,1
6784,15606783,Costa,612.0, Spain  ,female,58,10,0.0,2,1,1,177479.08,0
2445,15602444,Fischer,730.0,Germany,Female,85,2,84938.57,2,1,0,91733.55,1
8666,15608665,Okafor,678.0,France,female,56,5,102814.4,1,1,0,166730.15,0
8001,15608000,Novak,669.0, SPAIN  ,Male,52,0,0.0,2,0,1,67027.05,0
2757,15602756,Schmidt,646.0, Spain  ,Male,45,5,0.0,1,0,1,72320.08,1
3744,15603743,Tanaka,632.0,Germany,Male,48,4,0.0,2,1,1,151350.84,0
8244,15608243,Nguyen,391.0,France,Female,54,3,52431.86,2,1,0,65371.48,0
1937,15601936,Ivanov,654.0,Germany,Male,54,8,0.0,2,1,1,72417.8,0
5261,15605260,Bianchi,674.0,France,male,43,5,120580.35,1,1,1,152129.8,0
4916,15604915,Rossi,643.0,GERMANY,Female,64,3,75033.91,2,0,1,78796.68,0
6556,15606555,Andersen,646.0,France,Male,75,2,18260.78,4,1,1,35246.32,0
7156,15607155,Garcia,450.0,France,Female,52,0,66444.7,3,1,0,129823.2,0
6718,15606717,Costa,534.0,Germany,Female,36,8,0.0,2,0,1,178718.71,0
1629,15601628,Ivanov,660.0,France,Female,57,6,13160.98,2,1,1,154704.52,0
1265,15601264,Dubois,646.0,Spain,Female,39,6,152813.75,2,1,1,120796.43,0
129,15600128,Fischer,691.0, France  ,Female,46,6,124305.02,3,1,1,80862.98,0
9770,15609769,Schmidt,723.0,France,female,62,1,88103.08,1,1,1,115889.06,0
1918,15601917,Silva,617.0,France,Female,61,8,88426.51,2,1,0,134501.79,0
1669,15601668,Andersen,812.0,France,Female,55,3,98468.06,1,1,0,196890.92,0
7235,15607234,Ivanov,604.0,Spain,Male,54,5,69451.31,1,0,1,138425.25,0
9043,15609042,Andersen,783.0,FRANCE,Male,80,5,114553.51,2,1,1,107287.35,1
2392,15602391,Muller,704.0,Germany,Male,60,7,83951.46,2,1,0,64580.61,1
2955,15602954,Garcia,703.0,France,Male,49,1,38334.02,2,1,1,151696.18,0
4091,15604090,Kumar,542.0,Germany,Male,60,7,0.0,1,1,0,43224.35,1
7862,15607861,Andersen,500.0,France,Female,66,6,142268.5,4,1,1,176342.05,0
5880,15605879,Smith,558.0, France  ,female,69,7,0.0,2,0,0,111615.79,1
275,15600274,Tanaka,780.0,France,Male,40,6,0.0,1,1,0,41915.09,0
7857,15607856,Okafor,500.0,Germany,Male,59,7,180954.49,2,0,1,153933.61,0
8124,15608123,Kumar,734.0,France,Female,67,10,76116.53,1,1,0,42296.52,1
4382,15604381,Rossi,705.0,Germany,Male,72,2,0.0,1,0,1,82070.53,1
588,15600587,Okafor,727.0,France,Male,62,2,194045.8,3,1,0,189583.9,0
1199,15601198,Petrov,564.0,France,Female,33,0,54208.44,1,0,1,27220.81,0
3632,15603631,Andersen,537.0, France  ,Female,57,10,0.0,1,1,1,78532.39,0
4007,15604006,Garcia,822.0,France,Female,55,1,0.0,1,0,1,178489.75,0
9054,15609053,Kumar,745.0,France,Male,86,1,80515.27,1,1,0,171982.15,0
3475,15603474,Garcia,528.0,Spain,Male,66,6,137694.66,2,1,1,40138.87,0
6680,15606679,Andersen,652.0, Germany  ,Female,79,0,167664.9,2,1,0,59281.02,1
8401,15608400,Costa,726.0,France,male,46,7,0.0,2,1,1,185676.46,0
3212,15603211,Garcia,767.0,France,Male,57,5,0.0,1,0,1,187539.14,0
4524,15604523,Bianchi,599.0,Germany,Female,62,10,0.0,2,1,0,143436.83,1
1142,15601141,Kowalski,,Spain,Female,40,7,71874.28,3,0,0,175574.64,0
9539,15609538,Andersen,595.0, France  ,Female,58,9,0.0,1,1,0,18935.48,0
4398,15604397,Garcia,633.0,Spain,Male,60,2,66326.03,1,1,0,162891.19,0
6142,15606141,Smith,757.0,France,Male,66,8,0.0,1,0,0,140248.25,1
9382,15609381,Silva,639.0,Germany,Male,54,2,0.0,2,1,1,96201.2,0
8192,15608191,Kowalski,605.0,FRANCE,Female,60,8,49809.99,2,1,1,49402.14,0
4558,15604557,Schmidt,564.0,France,Female,65,10,36636.21,2,1,1,136080.21,1
5119,15605118,Schmidt,658.0,France,Female,40,9,0.0,3,1,1,48048.2,0
9567,15609566,Dubois,578.0,France,Male,53,10,0.0,2,1,0,899.79,1
7627,15607626,Dubois,590.0,Spain,Male,63,9,0.0,1,1,0,181637.95,0
1309,15601308,Tanaka,656.0, Germany  ,male,46,0,108412.08,1,1,0,91971.04,0
7509,15607508,Novak,688.0, Spain  ,Male,60,0,134491.52,2,1,1,173101.65,0
3262,15603261,Silva,705.0,Germany,Male,47,0,0.0,1,1,0,30752.71,0
9867,15609866,Garcia,703.0,France,male,58,3,85870.32,3,1,1,16489.04,0
7345,15607344,Kumar,591.0, Germany  ,Female,55,9,62874.52,2,1,1,110072.21,0
6591,15606590,Smith,562.0,Spain,Female,51,6,,1,1,0,42038.76,0
5482,15605481,Okafor,468.0,Spain,Female,50,5,200331.24,2,1,1,12265.11,0
113,15600112,Fischer,644.0,FRANCE,Female,43,1,161117.77,1,1,1,120708.54,0
3017,15603016,Andersen,579.0,Germany,Male,49,2,0.0,1,0,0,138333.36,0
5368,15605367,Fischer,653.0, France  ,Male,55,0,69481.28,2,1,0,39984.56,0
2386,15602385,Schmidt,703.0,Spain,Female,83,1,0.0,2,1,0,189314.99,1
9817,15609816,Dubois,574.0,Germany,Male,58,1,0.0,1,0,1,49095.13,1
1301,15601300,Nguyen,546.0,France,female,54,5,,2,0,1,190535.2,1
7869,15607868,Novak,660.0,France,female,60,8,129934.74,1,0,1,172877.97,0
5247,15605246,Fischer,521.0,SPAIN,Female,44,9,0.0,2,1,1,35468.61,0
2625,15602624,Moreau,645.0,GERMANY,Male,62,9,90899.98,2,1,1,76967.25,0
5306,15605305,Petrov,536.0,France,Male,34,4,0.0,1,1,1,169798.18,0
6135,15606134,Costa,595.0,France,Female,41,9,110862.72,1,1,0,59345.96,0
230,15600229,Muller,625.0,France,Male,32,10,43469.71,1,1,0,183225.48,1
7940,15607939,Rossi,597.0,Germany,Female,56,10,124311.96,1,1,0,58945.09,0
1261,15601260,Garcia,789.0, France  ,Male,56,9,188930.24,1,0,1,79682.62,1
1464,15601463,Okafor,710.0,France,Female,51,5,140403.49,2,0,0,167589.72,0
1805,15601804,Rossi,612.0,France,Female,47,3,171982.24,2,1,1,28655.74,0
8727,15608726,Schmidt,632.0,France,Female,59,2,0.0,2,0,0,10034.31,1
4208,15604207,Moreau,595.0,FRANCE,male,42,9,0.0,3,1,1,139120.37,0
9694,15609693,Rossi,691.0, France  ,Female,36,7,21978.27,4,0,1,109075.12,0
9644,15609643,Garcia,635.0, Germany  ,Male,55,8,115334.7,2,0,1,38782.93,1
7024,15607023,Kumar,850.0,France,Female,74,9,123862.02,3,1,0,73547.95,1
343,15600342,Novak,460.0,France,Male,73,2,68556.57,1,0,1,105770.08,1
4034,15604033,Garcia,527.0,Spain,Male,59,7,0.0,2,1,1,11064.67,0
8248,15608247,Ivanov,664.0,France,Female,53,5,93283.92,1,0,0,154480.1,0
1572,15601571,Ivanov,727.0,FRANCE,Male,50,6,140222.3,2,1,0,12065.58,0
7341,15607340,Schmidt,548.0,France,Male,54,9,102510.28,2,0,0,127172.14,0
5128,15605127,Andersen,791.0,Spain,Female,41,1,0.0,2,0,1,40198.01,0
235,15600234,Silva,726.0,France,Male,59,7,0.0,1,1,0,116043.46,0
835,15600834,Schmidt,850.0,Spain,Male,42,4,150514.27,1,1,0,59977.28,1
4356,15604355,Petrov,695.0,France,Male,48,1,0.0,1,0,1,71227.74,0
9309,15609308,Costa,590.0,France,Male,45,5,118156.57,2,1,1,16437.4,0
8823,15608822,Novak,518.0,FRANCE,Male,40,10,0.0,2,1,0,14285.13,0
4499,15604498,Dubois,633.0,France,male,60,3,96227.18,2,1,1,146127.18,1
4336,15604335,Tanaka,514.0,FRANCE,Male,58,8,89162.77,1,1,1,193720.74,1
5293,15605292,Kowalski,644.0,FRANCE,Female,53,5,0.0,2,0,1,32950.18,0
9967,15609966,Nguyen,656.0,FRANCE,Male,49,10,112603.46,1,1,1,142591.83,0
8116,15608115,Bianchi,710.0,GERMANY,Female,49,8,96158.75,2,1,0,87447.54,0
5015,15605014,Costa,657.0, Spain  ,Female,65,0,0.0,1,1,0,138.82,1
1412,15601411,Fischer,598.0,France,Male,41,7,97915.87,3,0,0,73481.36,0
2525,15602524,Okafor,563.0,France,Male,51,5,54595.83,2,1,1,73949.38,0
1987,15601986,Petrov,696.0,France,female,68,9,0.0,2,0,0,193015.45,0
9310,15609309,Tanaka,581.0,Spain,Male,56,7,106645.78,1,0,0,122800.28,1
4488,15604487,Garcia,723.0,Germany,Male,65,8,0.0,1,1,1,37513.67,0
6959,15606958,Garcia,668.0,Germany,Female,54,1,90378.29,1,0,1,8459.68,1
9598,15609597,Petrov,701.0,Spain,Female,33,7,128649.26,1,1,1,30541.94,0
8129,15608128,Dubois,663.0,France,Female,50,3,117372.07,2,0,1,175196.77,0
9876,15609875,Kumar,562.0,Spain,Male,55,0,0.0,1,0,0,124425.44,0
5677,15605676,Andersen,561.0,Spain,Male,58,8,143551.9,2,0,1,161285.38,0
7664,15607663,Novak,648.0,France,Female,45,8,114636.17,3,1,1,60540.06,0
9790,15609789,Costa,766.0,France,Female,56,7,154055.54,1,0,1,152651.9,0
6610,15606609,Kumar,746.0,France,Female,69,3,,1,0,1,144026.95,0
8716,15608715,Kowalski,625.0,Germany,Male,62,8,0.0,2,0,1,5352.76,1
598,15600597,Nguyen,565.0,FRANCE,Female,53,0,0.0,2,1,1,44570.11,1
6285,15606284,Silva,762.0,France,female,52,4,3264.28,1,1,0,75069.58,0
7268,15607267,Tanaka,644.0,Germany,male,52,1,150143.35,2,1,1,140668.73,0
6413,15606412,Okafor,499.0,Spain,female,57,6,0.0,1,1,1,95427.52,0
1925,15601924,Ivanov,709.0,France,Male,54,2,0.0,3,1,0,83876.06,0
7145,15607144,Dubois,752.0,France,Male,45,8,0.0,2,0,0,174264.05,0
8602,15608601,Silva,631.0,France,Female,54,9,109739.54,2,1,1,184459.53,0
4485,15604484,Silva,586.0,Spain,Male,63,0,124407.27,1,1,1,33942.76,0
1516,15601515,Moreau,834.0, SPAIN  ,Female,46,9,130115.02,2,1,1,23568.32,0
7903,15607902,Kowalski,657.0,Spain,Male,65,9,0.0,1,1,1,109682.28,1
9845,15609844,Kumar,669.0,France,Male,55,7,66226.5,1,1,1,110658.36,1
1294,15601293,Smith,620.0, France  ,Female,58,8,0.0,1,0,1,85913.3,0
6415,15606414,Dubois,590.0,Germany,Male,65,5,73586.85,1,1,1,130734.21,0
9210,15609209,Costa,766.0,SPAIN,female,48,6,118260.52,2,1,0,58810.62,0
7576,15607575,Rossi,560.0,FRANCE,Female,77,1,15895.54,2,0,0,192881.57,1
4246,15604245,Garcia,551.0,Spain,Male,70,9,106389.91,1,1,0,11389.33,0
8579,15608578,Moreau,705.0,France,Male,61,3,82685.86,1,1,0,70333.51,1
6584,15606583,Kumar,652.0,Germany,Male,37,1,0.0,1,1,0,115502.84,0
5683,15605682,Ivanov,747.0,Spain,male,72,9,0.0,2,1,1,55249.02,0
6440,15606439,Kowalski,619.0,Spain,male,66,6,114065.16,2,1,1,140640.78,0
6848,15606847,Tanaka,620.0,France,Male,47,9,0.0,3,1,1,57952.44,0
8876,15608875,Dubois,765.0,Spain,Male,46,8,0.0,1,1,0,35373.89,0
2419,15602418,Garcia,626.0,France,Male,59,8,0.0,2,0,0,134968.51,1
6018,15606017,Okafor,593.0,SPAIN,Male,44,6,100925.0,2,1,0,182273.6,0
1425,15601424,Garcia,546.0, France  ,male,66,5,74436.28,1,1,0,27735.05,1
5610,15605609,Rossi,783.0,FRANCE,Female,51,8,101572.97,4,1,1,129979.75,0
2466,15602465,Muller,703.0,Germany,Female,75,10,0.0,2,1,0,59293.52,0
3016,15603015,Silva,808.0,France,Male,67,2,111673.32,1,1,1,175087.91,0
8777,15608776,Petrov,648.0,France,Female,63,3,,2,1,0,178913.73,0
9196,15609195,Muller,559.0,Germany,Male,48,6,0.0,2,0,0,192790.17,1
8397,15608396,Costa,622.0,France,Male,74,10,131180.16,1,0,0,53345.35,0
677,15600676,Fischer,666.0, Spain  ,Female,64,0,30053.46,1,0,0,139484.68,1
5234,15605233,Muller,636.0,France,Male,53,5,0.0,2,0,1,175831.83,0
8754,15608753,Kumar,651.0,France,Male,45,2,56360.9,1,1,1,190410.52,0
1724,15601723,Kumar,712.0,Spain,Male,49,3,0.0,1,0,1,25622.32,0
6535,15606534,Bianchi,566.0,SPAIN,Male,65,2,130820.83,2,1,0,15909.27,0
7684,15607683,Novak,755.0,Germany,Female,54,4,155349.07,1,1,0,196832.59,0
5953,15605952,Muller,546.0,FRANCE,Male,62,8,105936.31,1,1,0,177946.54,1
373,15600372,Tanaka,787.0,France,Male,46,1,0.0,2,1,1,688.42,0
3633,15603632,Smith,614.0,Germany,male,39,8,0.0,1,1,1,44842.11,0
44,15600043,Ivanov,668.0, Germany  ,Female,90,4,92173.57,1,0,0,155011.74,1
675,15600674,Novak,589.0,Germany,female,61,10,0.0,2,0,1,196732.79,0
2808,15602807,Kowalski,673.0,France,Female,50,0,154941.19,1,1,1,101679.12,0
4210,15604209,Novak,486.0,Germany,Male,50,9,90030.29,1,1,0,192810.3,0
8827,15608826,Dubois,850.0,GERMANY,Male,45,8,104267.24,1,1,1,113573.44,0
4245,15604244,Ivanov,695.0,France,Male,42,2,156821.6,2,1,0,141501.06,1
3715,15603714,Kumar,631.0,France,Male,43,4,158681.01,1,1,1,87511.25,0
4737,15604736,Okafor,837.0,France,Male,34,3,57992.14,1,1,0,73637.61,1
859,15600858,Costa,713.0,Germany,Male,92,1,92339.93,1,0,1,51666.71,1
8339,15608338,Novak,610.0,GERMANY,Male,64,1,94684.04,1,1,0,50838.37,1
1178,15601177,Muller,598.0,France,Female,52,8,75592.35,1,1,0,40430.5,0
6941,15606940,Petrov,691.0, Germany  ,Female,58,1,0.0,2,0,0,68177.66,0
7655,15607654,Rossi,659.0,SPAIN,Male,44,5,35676.77,2,0,0,55144.36,0
3675,15603674,Novak,740.0,FRANCE,Female,37,0,99657.04,1,0,0,114517.27,0
782,15600781,Novak,686.0,Spain,Female,65,6,0.0,2,1,0,49172.75,0
882,15600881,Schmidt,850.0,FRANCE,Female,47,10,0.0,2,1,1,45702.96,0
9272,15609271,Okafor,677.0,France,Male,57,2,0.0,1,0,1,76256.41,0
136,15600135,Kowalski,684.0,France,male,58,3,0.0,1,1,1,44606.59,1
912,15600911,Muller,758.0, France  ,Male,48,9,127694.75,1,1,0,59497.04,0
8368,15608367,Silva,672.0,,Female,54,2,130886.46,1,0,0,45019.12,1
5726,15605725,Kowalski,641.0,Spain,Male,42,6,43372.07,1,0,1,144926.84,0
8892,15608891,Silva,745.0,Spain,Male,75,4,138504.14,1,1,0,76953.02,1
6548,15606547,Kumar,565.0,Spain,Male,39,7,90801.14,1,1,1,14907.61,0
3343,15603342,Okafor,591.0,FRANCE,Male,36,3,180444.3,1,1,1,36977.02,0
2616,15602615,Costa,546.0,Spain,Male,51,9,0.0,1,1,0,21052.74,0
4622,15604621,Bianchi,456.0,France,Male,72,5,0.0,2,1,0,151409.48,1
2599,15602598,Bianchi,667.0,France,Male,58,9,95698.6,3,1,0,119419.22,0
642,15600641,Moreau,715.0, France  ,Male,36,8,20891.03,1,1,1,158423.86,0
1186,15601185,Kowalski,808.0,FRANCE,Female,82,5,0.0,1,0,1,160111.56,1
942,15600941,Tanaka,613.0,France,female,66,1,64312.64,2,1,1,172116.32,1
4347,15604346,Smith,576.0,Spain,Male,65,9,0.0,1,1,1,99269.98,1
9622,15609621,Andersen,561.0,France,Male,48,3,26724.38,2,0,1,146514.91,0
10000,15609999,Novak,720.0,France,Male,57,4,126327.04,2,0,0,61761.98,0
590,15600589,Petrov,686.0,Spain,Male,46,5,0.0,1,1,1,53775.75,0
8746,15608745,Andersen,732.0,Spain,male,42,4,97024.97,1,0,0,112993.05,0
6204,15606203,Muller,609.0,Germany,Male,62,2,0.0,2,1,1,99453.6,0
2395,15602394,Silva,694.0,Spain,male,65,6,141208.23,1,0,1,21895.25,0
8078,15608077,Ivanov,759.0,SPAIN,Female,36,6,97631.05,1,0,1,76850.22,0
4168,15604167,Muller,732.0,France,Female,44,1,164388.15,1,1,0,98323.75,0
5690,15605689,Dubois,538.0,Germany,Male,44,9,0.0,2,1,0,157475.08,0
2244,15602243,Rossi,492.0,SPAIN,Female,68,10,691.7,2,1,0,131712.11,0
7362,15607361,Kumar,593.0,Germany,Male,45,8,0.0,2,1,1,91380.82,1
9411,15609410,Petrov,644.0,France,Male,50,3,0.0,2,1,0,36093.84,0
4507,15604506,Garcia,719.0,Germany,Female,44,5,0.0,1,1,0,108236.67,0
5038,15605037,Andersen,492.0,Spain,Female,63,2,84543.52,1,0,1,113155.31,0
1647,15601646,Kowalski,756.0,Spain,Female,54,4,141742.51,2,1,0,943.83,0
1874,15601873,Moreau,573.0,Germany,Male,78,4,0.0,1,1,1,173134.33,1
9406,15609405,Kowalski,600.0,SPAIN,Male,63,2,111316.9,1,1,1,73485.09,0
2329,15602328,Smith,723.0,France,Male,41,3,0.0,1,0,1,70685.04,0
2398,15602397,Garcia,850.0,Germany,female,45,8,131893.13,1,1,0,110457.83,0
914,15600913,Bianchi,608.0,,female,55,7,0.0,3,1,1,163779.28,0
5975,15605974,Bianchi,625.0,Spain,Male,51,6,143641.88,1,1,1,53246.71,1
1852,15601851,Garcia,738.0,France,Female,46,10,137695.96,1,1,0,70551.83,0
8914,15608913,Rossi,701.0,France,female,77,5,97882.3,2,1,0,7520.09,0
5882,15605881,Bianchi,703.0,Spain,Female,52,3,103850.07,2,1,0,52161.66,0
9723,15609722,Rossi,714.0,France,Female,42,4,0.0,1,1,0,86496.2,1
8418,15608417,Tanaka,591.0,Germany,Female,47,7,159818.26,2,1,0,50703.89,0
955,15600954,Nguyen,572.0, Germany  ,Male,51,1,0.0,1,0,1,136451.53,0
7508,15607507,Nguyen,764.0,FRANCE,Male,54,8,74291.19,2,0,1,124294.83,0
5817,15605816,Tanaka,745.0,Germany,Male,71,2,0.0,1,1,0,99086.1,1
9519,15609518,Moreau,663.0,Spain,Female,63,7,0.0,2,0,0,103419.21,0
1184,15601183,Tanaka,665.0, Spain  ,Female,57,1,0.0,1,1,1,198652.33,1
6808,15606807,Moreau,596.0,Spain,Male,47,9,,2,1,0,89265.79,1
3020,15603019,Kumar,629.0,France,female,49,4,125498.31,2,0,0,274.96,1
4275,15604274,Smith,691.0,FRANCE,Female,63,1,149700.42,2,1,1,113214.04,1
6323,15606322,Rossi,609.0,France,Male,53,0,61386.09,1,0,1,23806.52,0
6702,15606701,Smith,562.0,France,Male,78,0,85443.26,3,1,1,175532.5,0
1168,15601167,Ivanov,734.0,France,male,46,4,62754.0,1,1,0,178958.17,0
33,15600032,Okafor,698.0,France,Female,52,7,90847.91,2,1,0,58022.83,0
474,15600473,Silva,745.0,,Male,57,5,0.0,1,1,0,49363.4,0
2622,15602621,Ivanov,740.0,SPAIN,Female,79,6,89094.25,1,1,1,45123.5,1
1235,15601234,Novak,583.0,France,Male,54,5,110941.75,1,1,1,43783.55,1
7900,15607899,Garcia,715.0,GERMANY,Female,57,4,28596.38,1,0,0,128210.23,1
7589,15607588,Rossi,521.0,France,Female,50,6,87189.28,2,1,0,198581.63,1
1509,15601508,Schmidt,506.0,Germany,Female,63,7,0.0,1,0,1,140794.8,1
8295,15608294,Okafor,571.0,Spain,male,62,1,0.0,2,1,0,143451.89,0
9258,15609257,Muller,560.0,Spain,Female,45,0,78555.08,1,1,0,22618.95,0
8589,15608588,Andersen,662.0,Spain,Female,90,8,3390.65,1,1,0,171196.26,1
1174,15601173,Muller,535.0,Germany,Female,49,7,65076.36,1,1,1,156024.44,0
439,15600438,Okafor,778.0,France,Male,60,3,0.0,3,1,1,34552.06,0
6355,15606354,Kumar,621.0,France,Male,70,4,0.0,1,1,0,156989.8,0
8817,15608816,Ivanov,486.0,Germany,Female,37,9,0.0,1,1,1,120635.76,0
8733,15608732,Ivanov,414.0,Germany,Female,64,8,0.0,1,1,0,120757.24,1
7698,15607697,Dubois,802.0,France,male,43,5,0.0,2,0,0,40321.59,0
9124,15609123,Dubois,850.0,France,Female,53,1,0.0,1,1,1,105676.12,1
8139,15608138,Schmidt,580.0,France,Female,44,4,85487.57,2,1,0,5788.17,1
6637,15606636,Okafor,656.0,France,Female,55,10,0.0,2,1,1,39901.14,0
8860,15608859,Smith,752.0,Germany,female,68,4,0.0,1,1,0,40423.05,1
4805,15604804,Costa,760.0,France,Female,45,4,65080.0,1,1,0,196004.33,0
1289,15601288,Rossi,394.0,Spain,Male,42,7,0.0,1,0,0,140503.12,1
784,15600783,Rossi,625.0,France,female,35,6,49425.07,1,0,0,70597.6,0
930,15600929,Fischer,596.0,France,Female,64,8,0.0,1,1,1,26483.23,0
3991,15603990,Nguyen,601.0,GERMANY,Female,64,2,88599.2,1,1,0,172900.92,1
4418,15604417,Muller,650.0,Spain,Female,83,2,0.0,1,0,1,177046.73,0
8803,15608802,Nguyen,721.0,SPAIN,Male,49,7,0.0,3,1,0,46670.27,1
692,15600691,Nguyen,733.0,France,male,41,1,38548.03,1,1,0,119590.53,1
6010,15606009,Okafor,585.0, FRANCE  ,Male,43,3,87810.39,1,0,1,118541.67,0
9576,15609575,Kumar,642.0,Spain,male,52,8,0.0,1,1,1,182920.56,1
3093,15603092,Kumar,694.0,Germany,Female,44,10,106376.09,1,1,0,123037.88,1
395,15600394,Kumar,707.0,France,Female,68,2,0.0,2,1,1,47294.03,0
8324,15608323,Garcia,613.0,SPAIN,Male,64,3,56774.46,2,0,1,79059.59,0
3932,15603931,Okafor,600.0,Germany,Female,55,2,0.0,1,0,0,146332.22,1
6790,15606789,Kumar,753.0,France,Female,67,8,0.0,2,1,1,85232.16,1
6239,15606238,Bianchi,514.0,Germany,Male,64,7,79110.9,2,1,0,149997.65,1
5855,15605854,Tanaka,850.0,France,Female,55,6,0.0,1,1,1,36928.59,0
9747,15609746,Dubois,744.0,France,Female,38,8,68847.18,2,0,0,177788.23,1
1039,15601038,Tanaka,663.0,Germany,Male,47,0,46316.58,2,0,1,81616.26,0
1187,15601186,Rossi,,Germany,male,50,0,0.0,2,1,0,60674.06,0
3228,15603227,Ivanov,718.0, Spain  ,Female,47,3,56004.7,2,1,1,109342.33,0
2786,15602785,Rossi,598.0,France,Female,37,2,38634.13,2,1,1,195168.29,0
1756,15601755,Kowalski,657.0,Germany,Female,47,9,77945.73,1,1,1,37726.55,1
4266,15604265,Bianchi,754.0,France,Female,49,10,168337.51,1,1,0,44091.11,1
7463,15607462,Dubois,516.0,Spain,Female,62,8,,2,1,1,54124.82,0
8420,15608419,Dubois,733.0,Germany,Male,60,3,0.0,2,1,1,30256.72,1
2671,15602670,Nguyen,695.0,France,female,62,1,52359.49,1,0,0,159548.96,0
6269,15606268,Garcia,660.0,Spain,Female,85,2,70565.48,4,1,1,199129.82,0
3865,15603864,Novak,525.0,France,Male,55,5,94551.81,1,1,0,157740.21,0
3741,15603740,Dubois,652.0,FRANCE,Female,32,5,85015.93,1,1,0,135625.49,1
7304,15607303,Dubois,707.0,GERMANY,Female,64,0,0.0,3,1,0,116496.09,0
537,15600536,Silva,492.0,FRANCE,Male,48,7,0.0,2,1,1,134357.06,0
5178,15605177,Silva,570.0,Spain,Female,74,4,0.0,2,1,1,164697.21,0
6096,15606095,Novak,809.0,Spain,Male,45,6,0.0,2,0,1,28621.26,0
4312,15604311,Schmidt,598.0, France  ,Male,67,8,85264.43,1,0,0,116006.5,1
686,15600685,Petrov,576.0,France,Female,43,4,0.0,1,1,0,59729.77,1
8566,15608565,Novak,850.0,Germany,Male,60,3,18471.63,2,0,1,187063.67,1
5459,15605458,Andersen,689.0,France,male,38,0,0.0,1,1,0,125623.17,1
1218,15601217,Kumar,745.0,GERMANY,Male,59,3,58480.21,2,1,1,107439.73,0
5066,15605065,Costa,677.0,Spain,Female,64,7,0.0,1,0,1,62156.32,0
8747,15608746,Okafor,647.0,France,Female,51,2,90142.96,1,0,1,10957.09,1
3166,15603165,Tanaka,600.0,France,Female,44,0,0.0,1,0,0,89972.09,1
2974,15602973,Bianchi,850.0,FRANCE,female,58,7,0.0,2,1,0,171551.2,1
2066,15602065,Andersen,663.0,Germany,Male,65,0,66798.34,1,0,0,192437.85,1
3634,15603633,Nguyen,619.0,FRANCE,Male,46,2,0.0,1,1,1,64616.52,1
5454,15605453,Nguyen,625.0, Germany  ,Female,50,10,0.0,1,1,1,120480.93,0
9216,15609215,Dubois,694.0,FRANCE,Female,66,8,58216.34,2,0,0,189448.17,1
4061,15604060,Rossi,537.0,Germany,male,55,2,67400.57,1,1,1,69365.63,1
7672,15607671,Tanaka,579.0,SPAIN,male,41,10,0.0,1,1,1,51907.63,0
1556,15601555,Muller,683.0,France,Female,74,9,0.0,1,1,0,190112.99,1
660,15600659,Garcia,704.0,France,Female,60,3,121932.08,1,0,1,12589.5,0
3987,15603986,Kowalski,648.0,France,Male,51,7,37562.28,1,0,0,44601.5,1
6987,15606986,Andersen,631.0,France,Female,46,6,74229.14,1,1,1,17476.73,0
7357,15607356,Garcia,603.0,Germany,Male,63,7,0.0,2,1,0,96897.12,1
3615,15603614,Nguyen,716.0,SPAIN,Female,74,7,36241.99,2,1,0,45469.79,1
5486,15605485,Muller,533.0,France,Female,65,1,77063.45,1,1,1,19396.69,1
9007,15609006,Nguyen,755.0,Germany,male,51,3,0.0,4,1,1,75072.17,1
210,15600209,Nguyen,512.0,France,Male,57,9,0.0,2,1,1,34474.27,0
8,15600007,Costa,672.0,Germany,Female,67,5,0.0,2,1,1,134232.7,1
